tag,category,aliases,zh,count,notes
andou_tsubaki,4,,安藤椿,51,《白箱》中登场的角色
anti-aqua_(kingdom_hearts),4,anti-aqua,反阿库娅（王国之心）,51,《王国之心》中阿库娅被黑暗侵蚀的形态
aragorn,4,,阿拉贡,51,《指环王》中刚铎王位的继承人
arianrhod_(eiyuu_densetsu),4,,阿丽安萝德（英雄传说）,51,《英雄传说 轨迹系列》中结社的使徒之一
arthas_menethil,4,,阿尔萨斯·米奈希尔,51,《魔兽世界》中的洛丹伦王子，后来成为巫妖王
artin_(boogbogex),4,,阿尔廷,51,画师Boogbogex创作的原创角色
ash_carbide,4,,亚修·卡拜德,51,《英雄传说 闪之轨迹》系列中登场的角色
asou_kasumi,4,,麻生华澄,51,《心跳回忆2》中主角童年时的大姐姐，后成为班主任
asuka_ruu,4,,明日香露,51,《闪亮美妙频道》中的角色，具体身份不详
atsushi_kenzaki,4,,剣崎敦,51,成人向作品中登场的家庭教师角色
ava_(a-soul),4,向晚|向晚大魔王,向晚（A-SOUL）,51,虚拟偶像团体 A-SOUL 的成员向晚
bai_zhong_(false_memory),4,,白钟（False Memory）,51,《False Memory》中的角色，具体身份不详
balthilde_(girls'_frontline_2),4,,巴蒂尔德（少女前线）,51,《少女前线2：追放》中登场的战术人形
baobhan_sith_(dream_portrait)_(fate),4,,芭万·希（梦装）（Fate系列）,51,《Fate/Grand Order》七周年纪念中该从者的梦装
bea_(palentine's_2022)_(pokemon),4,,彩豆（2022情人节）（宝可梦）,51,《宝可梦 剑/盾》中彩豆在2022情人节活动的造型
beast_titan,4,,兽之巨人,51,《进击的巨人》中的九大巨人之一
beatrice_reden,4,,贝阿特丽斯·雷登,51,角色标签 beatrice_reden，译名贝阿特丽斯·雷登，出处未标注
bebe_stevens,4,,贝贝·史蒂文斯,51,《南方公园》中与主角们同班的女孩
bee_(minecraft),4,,蜜蜂（我的世界）,51,《我的世界》中的中立生物，生活在蜂巢中
bennington_(azur_lane),4,,本宁顿（碧蓝航线）,51,《碧蓝航线》中埃塞克斯级航母本宁顿的拟人化
berlinetta_(pixiv_fantasia),4,berlinetta,贝里内塔（Pixiv幻想）,51,LIN+ 的Pixiv幻想角色，后成为少女前线ST AR-15的原型
big_and_will_be_bad_wolf,4,,大坏狼,51,童话中小红帽故事里的狼形反派角色
bikini_(dragon_ball),4,,比基尼（龙珠）,51,《龙珠》中登场的角色
biriri_(spacezin),4,,霹雳姐,51,画师Spacezin创作的霹雳电球拟人化角色
blue_bird_(akitsu_taira),4,,青鸟,51,画师 akitsu taira 笔下的原创角色
boyakki,4,,波亚基,51,《小双侠》中的反派角色
braided_ponytail_lamia_(dungeon_meshi),4,,编辫拉米亚（迷宫饭）,51,《迷宫饭》中出现的拉米亚型魔物
brewster_(animal_crossing),4,,布鲁斯特（动物森友会）,51,《动物森友会》中经营咖啡馆的鸽子
bridget_evans,4,,布莉姬·伊凡斯,51,《我的妹妹哪有这么可爱！》中的角色
brigid_(pirate)_(fire_emblem),4,,布莉姬德（海盗）（火焰之纹章）,51,《火焰之纹章》中布莉姬德的海盗服饰
brown-haired_cat_girl_(kevbot),4,,棕发猫娘,51,画师 kevbot 创作的原创棕发猫娘角色
c.j._(animal_crossing),4,,CJ（动物森友会）,51,《动物森友会》中的海狸，钓鱼大赛主持人
caius_qualls,4,,凯乌斯·库奥尔斯,51,《暴风雨传说》的主角骑士
camil_(aotu_world),4,,卡米尔（凹凸世界）,51,《凹凸世界》中雷狮海盗团成员，雷狮的表弟
cammy_white_(super_alternate),4,,嘉米·怀特（Super Alternate）,51,《街头霸王4》中嘉米的第二套替换服装
campaigner_(16personalities),4,,竞选者（16型人格）,51,16型人格测试中ENFP类型的拟人形象
candy_cane_(rumble_roses),4,,拐杖糖（摔角玫瑰）,51,《摔角玫瑰》中的女摔角手角色
capt._locke_(xxl),4,,洛克船长（XXL Woofia）,51,《XXL Woofia》中登场的角色
cattleya_(kukkorodays),4,,卡特蕾娅,51,画师 kukkorodays 创作的原创角色
celestia_quartz,4,,塞蕾丝蒂亚·库奥茨,51,画师 kutan 的原创角色，天原久远的英雄形态
celia_alde,4,,塞莉亚·阿尔德,51,名为塞莉亚·阿尔德的角色
cell_max,4,,沙鲁MAX,51,《龙珠超 超级英雄》中形似完全体沙鲁的巨大生化人
censored_(project_moon),4,censored_(lobotomy_corporation),审查者（Project Moon）,51,《脑叶公司》的 ALEPH 级异想体，真容因精神污染不可见
chachazero,4,,茶茶零,51,《魔法老师》中有自我意识的人偶，依文的侍从
chase_(king's_raid),4,,蔡斯（王之逆袭）,51,《王之逆袭》中可操作的英雄角色
chisa_(tori_(eherotori)),4,,千咲,51,画师 tori 的原创角色
chiyo_(senran_kagura),4,,千代（闪乱神乐）,51,《闪乱神乐 New Wave》中登场的角色
choco_(rune_(dualhart)),4,,巧克力,51,画师 rune 创作的原创角色
chocolat_(vrchat),4,,巧克力（VRChat）,51,VRChat 中常用的原创3D模型形象
choko_(chokotto_sister),4,,巧可（小不点姐姐）,51,《小不点姐姐》中登场的角色
choppy,4,,乔比（光之美少女）,51,《光之美少女 Splash Star》中登场的妖精
chou-10cm-hou-chan_(fuyutsuki's),4,,长10cm炮酱（冬月）,51,舰队Collection中冬月的连装炮妖精伙伴
chrom_(ac8231),4,,库洛姆（AC8231）,51,画师 AC8231 的原创角色
cleaning_maid_(touhou),4,,清扫女仆（东方Project）,51,《东方Project》中负责打扫的女仆角色
clive_winslett,4,,克莱夫·温斯莱特,51,《狂野历险3》中弗吉尼亚的同伴，队伍中最年长者
cocytus_(overlord),4,科塞特斯,科塞特斯（OVERLORD）,51,《OVERLORD》中纳萨力克地下大坟墓的楼层守护者
comet_(comet-san),4,,彗星小姐（彗星公主）,51,日本电视剧《彗星公主》的主角，来自彗星的魔法少女
conte_di_cavour_(miko)_(kancolle),4,,加富尔伯爵（巫女）（舰队Collection）,51,《舰队Collection》中加富尔伯爵的巫女服装造型
coronamon,4,,日冕兽,51,《数码兽》系列中的数码兽
coronis_(springseek)_(stella_sora),4,,科洛尼斯（寻春）（星塔旅人）,51,《星塔旅人》中科洛尼斯的服装
crab-eating_raccoon_(kemono_friends),4,,食蟹浣熊（兽娘动物园）,51,《兽娘动物园》的 Friends 之一，原型为食蟹浣熊
crimson_feather_(infinity_nikki),4,,绯红之羽（无限暖暖）,51,《无限暖暖》中的五星套装，以凤凰为原型
croissant_cookie_(director_of_the_tbd),4,,可颂面包饼干（TBD局长）,51,《跑跑姜饼人》中可颂面包饼干的第一套服装
dan_heng_(woof_woof_dan)_(honkai:_star_rail),4,,丹恒（汪汪丹）（崩坏：星穹铁道）,51,《崩坏：星穹铁道》漫画中的狗化造型
dancouga,4,,断空我,51,《超兽机神断空我》中的主角机体
daniel_page,4,,丹尼尔·佩奇,51,名为丹尼尔·佩奇的角色，出处与设定不详
death_kiss_(gold_can),4,,死亡之吻（Gold Can）,51,《Gold Can》中登场的角色，设定资料较少
deathwing,4,,死亡之翼,51,《魔兽世界》中黑龙军团的灭世者耐萨里奥
demi_(nashidrop),4,,黛米,51,画师nashidrop的原创角色
dende,4,,丹迪,51,《龙珠》中那美克星人，地球的新神
dew_(fire_emblem),4,,迪优（火焰之纹章）,51,《火焰之纹章》中登场的角色
diamant_(ember_outfit)_(fire_emblem),4,,迪亚曼德（余烬便服）（火焰之纹章）,51,迪亚曼德在《火焰之纹章 结合》中的便服
diamondhead,4,,钻石战神,51,《少年骇客》中Ben的异星英雄之一
diana_prince,4,,黛安娜·普林斯,51,DC漫画中神奇女侠的公开身份
diggers_(reverse:1999),4,挖掘艺术,挖掘艺术（重返未来：1999）,51,《重返未来：1999》中的可操作角色，热爱艺术
doctor_(granblue_fantasy),4,,博士（碧蓝幻想）,51,《碧蓝幻想》中的职业，以药物支援队伍
dodoria,4,,多多利亚,51,《龙珠》中弗利萨军团的精英战士
domestic_rabbit_(kemono_friends),4,,家兔（兽娘动物园）,51,《兽娘动物园》的 Friends，原型为家兔
domon_asuka,4,bobby_shearer,土门飞鸟,51,角色标签 domon_asuka，出处未标注
doomer_(kirby),4,,杜默（星之卡比）,51,《星之卡比》系列中的带翼球形杂兵
doren_(degrees_of_lewdity),4,doldoren,多伦（欲都孤儿）,51,《欲都孤儿》中的角色
dorothy_catalonia,4,,多萝西·卡塔罗尼亚,51,《新机动战记高达W》中的角色，以分叉眉闻名
dorry_(utawarerumono),4,doriy,多莉（传颂之物）,51,《传颂之物》中的双子弓手之一
dove_(fate),4,,白鸽（Fate系列）,51,《Fate/Grand Order》中诺亚的使者之一
dracko_(panqlao),4,,德拉科,51,画师 Panqlao 创作的原创角色
durga_(housamo),4,durga_(tokyo_houkago_summoners),杜尔迦（东京放课后召唤师）,51,《东京放课后召唤师》中的角色
eastern_wolf_(kemono_friends),4,,东部狼（兽娘动物园）,51,《兽娘动物园》中的狼角色
eddie_(gyee),4,,艾迪（盖伊传说）,51,《盖伊传说》中的角色
egg_pawn,4,,蛋兵,51,《索尼克》系列中蛋头博士制造的机器人杂兵
eins_(fate),4,,艾因斯（Fate系列）,51,《Fate/Grand Order》中莉莉丝的使魔
el_fuerte,4,,艾尔·福尔特,51,《街头霸王》中的墨西哥摔角手厨师
elise_(valentine)_(fire_emblem),4,,艾莉丝（情人节）（火焰之纹章）,51,《火焰之纹章 英雄》中艾莉丝的情人节造型
elizabeth_rose_bloodflame_(new_year),4,elizabeth_rose_bloodflame_(2nd_costume),伊丽莎白·罗斯·布拉德弗莱姆（新年）,51,hololive EN 伊丽莎白·罗斯·布拉德弗莱姆的新年和服
ellenis,4,,艾尔尼斯,51,角色标签 ellenis，出处未标注
elphane_(genshin_impact),4,,艾尔法涅（原神）,51,《原神》枫丹的梅露辛，娜维娅线观光船操作员
emily_(class_of_09),4,,艾米莉（Class of '09）,51,《Class of '09》中的不良少女，妮可的朋友
english_miku,4,,英国初音未来,51,2026年世界杯衍生的初音未来非官方英国风格设计
enid_(tagua),4,,伊妮德,51,画师 Tagua 的原创角色
escort_princess,4,escort_hime,护卫栖姬,51,舰队Collection 中的深海栖舰，活动Boss
estania,4,,艾斯塔尼亚,51,画师 Kitagawa Suigetsu 的原创角色，尤里斯加德世界的妖精长
exusiai_(midnight_delivery)_(arknights),4,,能天使（午夜快递）（明日方舟）,51,《明日方舟》中能天使的皮肤「午夜快递」
farah_(legend_of_queen_opala),4,,法拉,51,游戏《奥帕拉女王传说》中的角色
fat_step-sister_(orizen),4,,胖义妹,51,画师 Orizen 的原创角色，微胖的义妹
feinne_(another_eden),4,,菲妮（另一个伊甸：超越时空的猫）,51,《另一个伊甸》的女主角，与阿尔德一同被收养
female_corrin_(cheer_power)_(fire_emblem),4,,神威（女）（啦啦队）（火焰之纹章）,51,《火焰之纹章 英雄》中神威的啦啦队服饰
fenomeno_(gold-triumph)_(umamusume),4,,菲诺梅诺（金色凯旋）（赛马娘）,51,《赛马娘》中为庆祝黄金周设计的菲诺梅诺服饰
fenrir_(housamo),4,fenrir_(tokyo_houkago_summoners),芬妮尔（东京放课后召唤师）,51,《东京放课后召唤师》中的狼形转光生
flag_custom,4,,旗帜式改（机动战士高达00）,51,《机动战士高达00》中联合的旗帜式衍生机体
fnc_(upotte!!),4,,FNC（枪械少女）,51,《枪械少女》中 FNC 步枪的拟人化角色
freia_kagami,4,,芙蕾雅·镜,51,日文名为「フレイア鏡」的角色
fujimino_daisuke,4,,富士见野大助,51,漫画《想和青梅竹马搞好关系》中的角色
fumimi,4,,フミミ,51,漫画《3LDKM》中的女仆机器人
galarian_slowking,4,,伽勒尔呆呆王,51,宝可梦系列中呆呆王的伽勒尔形态，毒／超能力属性
georg_prime,4,,格奥尔格·普莱姆,51,《幻想水浒传V》中登场的剑士
gerie_(stella_sora),4,,杰莉（星塔旅人）,51,《星塔旅人》中的角色
ghostring,4,,幽灵波利,51,《仙境传说》中的幽灵状怪物
gigantamax_machamp,4,,超极巨化怪力,51,宝可梦系列中怪力的超极巨化形态
ginjo_saine,4,,银城赛涅,51,VSPO! 所属的 VTuber
gipple_(mahoujin_guruguru),4,,吉普鲁（咕噜咕噜魔法阵）,51,《咕噜咕噜魔法阵》中的精灵角色
goldbullet_(1st_costume),4,,金弹（第一套服饰）,51,HOLOSTARS English 金弹的默认服饰
gregory_house,4,,格雷戈里·豪斯,51,美剧《豪斯医生》的主角
gundam_barbatos_lupus,4,,高达巴巴托斯 天狼型,51,《铁血的奥尔芬斯》中巴巴托斯的全面改造形态
hackmon_(appmon),4,,骇客兽（数码宝贝宇宙 应用怪兽）,51,《数码宝贝宇宙 应用怪兽》中能看穿程序弱点的应用怪兽
haitai_(haitai_umita),4,,海太,51,音乐人海太的虚拟形象
hakone_yumoto,4,,箱根有基,51,名为箱根有基的角色
hamazaki_risa,4,,滨崎里沙,51,《今泉家好像成了辣妹聚集地》中滨崎玲奈的姐姐
hana_(yuta),4,,哈娜,51,画师创作的原创怪物娘角色
hanami_yuzuka,4,,叶波柚香,51,日文角色标签 叶波柚香，出处与设定不详
haruna_(2023_swimsuit)_(kancolle),4,,榛名（2023泳装）（舰队Collection）,51,《舰队Collection》中榛名改二的2023年泳装
hassan_of_the_shining_star_(fate),4,,辉星哈桑（Fate系列）,51,《Fate/Grand Order》中的Assassin从者
hayami_mari,4,,はやみ まり,51,名字为 Hayami Mari 的角色
he_tian,4,,何天,51,名字为何天的角色
heiwajima_kasuka,4,,平和岛幽,51,《无头骑士异闻录》中平和岛静雄的弟弟，当红偶像
hera-is_(p&d),4,,赫拉·伊斯（智龙迷城）,51,《智龙迷城》中赫拉的冰属性形态
herring_(azur_lane),4,,鲱鱼（碧蓝航线）,51,《碧蓝航线》中美国海军潜艇鲱鱼的拟人角色
herrscher_of_the_end,4,第十四律者,终焉之律者（崩坏学园）,51,《崩坏学园》中琪亚娜的律者形态，第十四律者
hewie,4,,休伊（狂城丽影）,51,《狂城丽影》中陪伴女主角菲欧娜的狗伙伴
hibiki_du_ca,4,hibiki_duca,响·杜卡,51,越南 VTuber，隶属于 Nijigen Project
himemiya_karen,4,姫宫华恋,姬宫华恋,51,日系作品中名为姬宫华恋的角色
hinamizawa_kurumi,4,,雏见泽久留美,51,名字为雏见泽久留美的角色
holy_alina,4,alina_gray_(holy)|holy_alina_(magia_record),圣阿莉娜,51,《魔法纪录》中阿莉娜·格雷的变身形态
hoshikawa_koharu,4,,星川小春,51,《甜蜜女友》中主角的学妹
hoshino_char,4,charmy_art,星乃夏洛,51,以夏洛之名活动的虚拟YouTuber，设定为红彗星转世
hraesvelgr_(ff14),4,,赫拉斯瓦尔格（最终幻想14）,51,《最终幻想14》中的七大天龙之一
ibuki_kouko,4,,伊吹公子,51,《CLANNAD》的角色，前美术教师，风子的姐姐
ichii_maina,4,,市井舞菜,51,角色标签「Ichii Maina」，未标注出处与设定
ike_eveland_(2nd_costume),4,,艾克·伊弗兰德（第二套服饰）,51,彩虹社 EN 艾克·伊弗兰德的第二套服饰
inazuma_(yukata)_(kancolle),4,,电（浴衣）（舰队Collection）,51,电的浴衣主题换装
indra_(celebratory_attire)_(fate),4,indra_(fgo_fes._2025)_(fate),因陀罗（庆祝礼装）（Fate系列）,51,Fate 十周年纪念礼装中的因陀罗
inugami_korone_(viking),4,inugami_korone_(7th_costume),戌神沁音（维京）,51,戌神沁音的第7套维京主题服饰
iris_-another-_(mega_man),4,,爱丽丝-Another-（洛克人）,51,《洛克人X DiVE》中爱丽丝与卡尼尔程序融合的形态
isoroku_(haifuri),4,,五十六（高校舰队）,51,《高校舰队》中的角色
izumi_(racer),4,,泉,51,出处与设定不详的赛车手角色
izumida_kyoka,4,izumida_kyouka,泉田京香,51,《八月的灰姑娘九人》中的角色
jacklyn_(show_by_rock!!),4,jacqueline_(show_by_rock!!),杰克琳（SHOW BY ROCK!!）,51,《SHOW BY ROCK!!》的角色
jade_(mortal_kombat),4,,翡翠（真人快打）,51,《真人快打》的女性忍者角色
jail_scaglietti,4,,杰尔·斯卡利艾迪,51,《魔法少女奈叶StrikerS》的反派科学家
james_potter,4,尖头叉子,詹姆·波特,51,《哈利·波特》中哈利·波特的父亲
janne_d'arc,4,,简·达尔克,51,《世界英雄》系列的女剑士，来自15世纪法国
jennifer_(modern_mogal),4,,珍妮弗（Modern MoGal）,51,《Modern MoGal》中被狼人咬后变成狼人的女性
jessika_(splatoon),4,,洁西卡（斯普拉遁）,51,《斯普拉遁》系列的角色
joe_biden,4,,乔·拜登,51,美国政治家，第46任美国总统
johann_(project_moon),4,,约翰（Project Moon）,51,Project Moon 世界观中名为约翰的角色，设定不详
juju_(over_zenith),4,,珠珠,51,游戏《Over Zenith》中的角色
julian_mintz,4,尤里安,尤里安·敏兹,51,《银河英雄传说》中杨威利的养子
junior_(hokuro_ryuuseigun),4,,Junior,51,画师 Hokuro Ryuuseigun 的原创角色，学生会长的学弟
k6-x4,4,,K6-X4,51,《Fate/Grand Order》中谜之女主角X Alter的机器人伙伴
kaede_(ragnarock_city),4,,枫（Ragnarock City）,51,《Ragnarock City》中的角色
kagamine_len_(punkish),4,,镜音连（朋克）,51,《Project DIVA》中的朋克风模块造型
kain_fuery,4,,凯恩·富里,51,《钢之炼金术师》中的军曹，通讯兵
kamen_rider_kick_hopper,4,,假面骑士Kick Hopper,51,《假面骑士Kabuto》中登场的骑士
kamen_rider_ooo_(putotyra_combo),4,,假面骑士OOO（翼龙组合）,51,《假面骑士OOO》的翼龙组合形态
kannagi_yuuri,4,觋·夕莉,觋夕莉,51,《美少女万华镜》中《罪与罚的少女》的角色
kanou_shun,4,,嘉纳瞬,51,日文角色标签 嘉纳瞬，出处不详
karasuba_(prima_doll),4,,鸦羽（天籁人偶）,51,《天籁人偶》中的自动人偶主角
karyl_(princess)_(princess_connect!),4,,凯露（公主）（公主连结）,51,凯露的公主形态服装
katia_grineal,4,,卡蒂亚·格里尼亚尔,51,日文角色标签katia_grineal，出处未标注
katori_(pso2),4,,香取（梦幻之星Online2）,51,《梦幻之星Online2》中的登场角色
katou_takeko,4,,加藤武子,51,《强袭魔女》系列中扶桑出身的魔女飞行员
kayamori_ruka_(the_feel_of_the_throne),4,,茅森月歌（军装）,51,《炽焰天穹》中茅森月歌的官方军装形象
kazehiki_(utau),4,小感冒|感冒,风引（UTAU）,51,UTAU 的男性音源，后来也拥有了 VOCALOID 音源
keishi_(shining_star),4,,圭士（闪耀之星）,51,《闪耀之星》中的角色
kiana_kaslana_(frostmoon_bunny),4,,琪亚娜·卡斯兰娜（霜月兔）,51,《崩坏3》琪亚娜圣女祈祷的官方换装
killmonger,4,,埃里克·克尔芒戈,51,漫威《黑豹》中的反派，瓦坎达流亡王子
kimi_(miracle_nikki),4,,基米（奇迹暖暖）,51,《奇迹暖暖》中苹果服饰集团的总裁
kirishiki_sunako,4,,桐敷沙子,51,《尸鬼》中桐敷家的当家，实为尸鬼
kiritani_riria,4,,桐谷莉莉亚,51,日文角色标签kiritani_riria，出处未标注
kisaki_kanann,4,,木咲花南,51,日文角色标签kisaki_kanann，出处未标注
kisaki_souhei,4,,妃苍平,51,日文角色标签kisaki_souhei，出处未标注
kishinami_hakuno_(female)_(another_ending),4,,岸波白野（女）（Another）,51,《Fate》中岸波白野 Another Ending 的礼装衣装
knight_captain_julius,4,,骑士队长尤里乌斯,51,名为骑士队长尤里乌斯的角色，具体作品不详
kodai_yui,4,,古代唯,51,《我的英雄学院》1年B班学生，能改变物体大小
kohinata_sumomo,4,,小日向桃桃,51,名为小日向桃桃的角色，具体作品不详
kokoa_remon_(primagista),4,,心爱柠檬（Primagista）,51,心爱柠檬的Primagista演出形态
kon_(kemono_jihen),4,,绀（怪物事变）,51,《怪物事变》中的角色
kotone_(tateha),4,,琴音,51,画师 tateha 创作的原创角色
kuromaru_(mugen),4,,黑丸（MUGEN）,51,MUGEN 中登场的黑色巨眼怪物
kurose_yuutarou,4,,黑濑悠太郎,51,《电锯人》中公安对魔特异课的队员
kurt_(fire_emblem),4,,库尔特（火焰之纹章）,51,《火焰之纹章》中阿斯特王国的王子
kusakari_rena,4,,草刈レナ,51,《八月的棒球甜心》中的角色
kuwahara_hazuki,4,,桑原叶月,51,《在学校里青春！》中的金发短发少女
kyokutei_bakin_(second_ascension)_(fate),4,,曲亭马琴（第二再临）（Fate系列）,51,《Fate/Grand Order》中曲亭马琴的第二再临形态
lanfear,4,,兰飞尔,51,《时光之轮》中的弃光魔使之一
lappland_(young)_(arknights),4,,拉普兰德（幼年）（明日方舟）,51,《明日方舟》中拉普兰德的幼年时期
lara_(maplestory),4,,拉拉（冒险岛）,51,《冒险岛》中的角色
leki,4,,Leki,51,角色标签 leki，出处与设定均不详
leliel_(evangelion),4,,雷米尔（新世纪福音战士）,51,《新世纪福音战士》中出现的第十二使徒
li_xiahua_(prisoners_book),4,,李夏华,51,作品《Prisoners Book》中的角色
liberator_yuri_(exs-tia),4,,解放者尤莉（光翼战姬艾克斯蒂娅）,51,《光翼战姬艾克斯蒂娅》中天羽优莉的堕落形态
licker_(resident_evil),4,,舔食者（生化危机）,51,《生化危机》系列中的变异怪物
liebe_(black_clover),4,,利贝（黑色五叶草）,51,《黑色五叶草》中阿斯塔的恶魔搭档
lilith_(lilycious),4,,莉莉丝,51,画师 lilylicious 的原创角色
lobelia_(granblue_fantasy),4,,萝贝莉娅（碧蓝幻想）,51,《碧蓝幻想》中十贤者之一的魔术师
loic_valentz,4,,洛伊克·瓦伦兹,51,画师 Ikeuchi Tanuma 的原创角色
lowain_(granblue_fantasy),4,,罗阿因（碧蓝幻想）,51,《碧蓝幻想》中的角色，常与弟弟们一起行动
lucia_(ogino_atsuki),4,,露西亚,51,画师 ogino atsuki 的原创魅魔角色
lucia_caminos,4,lucia_(grand_theft_auto),露西亚·卡米诺斯,51,《侠盗猎车手6》的女主角，杰森的搭档
luke_venus,4,,路克·维纳斯,51,《Pop-up Story》中登场的角色
lyn_(lady_of_the_wind)_(fire_emblem),4,,琳（风之淑女）（火焰之纹章）,51,《火焰之纹章 英雄》中琳的官方替换装束
m249_saw_(girls'_frontline),4,m249_saw_(girls_frontline)|m249saw|m249saw_(girls'_frontline),M249 SAW（少女前线）,51,《少女前线》中代表M249班用机枪的战术人形
machlian_(girls'_frontline),4,,玛赫莲（少女前线）,51,《少女前线》中的角色玛赫莲，日文名マホーレン，具体身份未标注
mad_bear_(tiger_&_bunny),4,,疯熊（老虎和兔子）,51,《老虎和兔子》中的角色疯熊，具体设定未标注
maimoto_keisuke_(1st_costume),4,,舞元启介（第一套服饰）,51,Nijisanji VTuber舞元启介的初期默认装束
maki_wakana,4,,牧若菜,51,日文角色标签 maki_wakana（牧若菜），具体出处未标注
makise_kurisu_(amadeus),4,,牧濑红莉栖（Amadeus）,51,《命运石之门0》中红莉栖的AI形态
manticore_(girls'_frontline),4,,狮蝎（少女前线）,51,《少女前线》中的战术人形
march_7th_(march_bunny)_(honkai:_star_rail),4,,三月七（三月兔）（崩坏：星穹铁道）,51,《崩坏：星穹铁道》中三月七的兔子化形象
marianne_von_edmund_(serene_adherent),4,,玛丽安奴·冯·艾德蒙（静谧的信徒）,51,《火焰之纹章 英雄》中玛丽安奴的另一套官方服装
marina_(shining_nikki),4,,玛丽娜（闪耀暖暖）,51,《闪耀暖暖》中与兄长共同管理方舟的角色
marsha_thompson,4,,玛莎·汤普森,51,《值得战斗》中登场的角色，运动型的假小子
mary_(soul_hackers),4,,玛丽（恶魔召唤师 灵魂黑客）,51,《恶魔召唤师 灵魂黑客》中登场的角色
max_mccalister,4,,麦克斯·麦卡利斯特,51,角色标签 max_mccalister，译名麦克斯·麦卡利斯特，具体出处未标注
meicha_(vtuber),4,,Meicha（虚拟主播）,51,英语圈独立 VTuber，狐狸少女兼机甲驾驶员
meisho_doto_(racehorse),4,,名将怒涛（赛马）,51,日本的现实赛马，曾多次获得重赏
melus_(genshin_impact),4,,梅卢斯（原神）,51,《原神》中的 NPC，刺玫会成员
michishio_(saury_festival)_(kancolle),4,満潮（秋刀鱼祭）,满潮（秋刀鱼祭）（舰队Collection）,51,《舰队Collection》中满潮的秋刀鱼祭服装
mike_ehrmantraut,4,,麦克·埃尔曼特劳特,51,《绝命毒师》与《风骚律师》中的前警察，杀手
mikogami_kotone_(1st_costume),4,,御子神琴音（第一套服饰）,51,彩虹社虚拟主播御子神琴音的初始服饰
minase_shia,4,,水濑しあ,51,虚拟YouTuber，avatar 2.0 企划成员
mini_crewmate_(among_us),4,,迷你船员（Among Us）,51,《Among Us》中的迷你船员同伴
minneapolis_(wild_huntress_schoolgirl)_(azur_lane),4,minneapolis_(wild_student)_(azur_lane),明尼阿波利斯（野性派学生）（碧蓝航线）,51,《碧蓝航线》明尼阿波利斯的校服服饰
minowa_hikari,4,,三轮光,51,《偶像活动！》的角色
minya_(yakob_labo),4,,米妮娅,51,画师 yakob labo 的原创角色
miruru_(rune_(dualhart)),4,,米露露,51,后缀 rune_(dualhart) 为画师标记，角色米露露，设定不详
mitaki_tsubasa,4,,御泷翼,51,日文角色标签，原名御泷翼，出处未标注
mitama_nanai,4,,御魂七海,51,《埃米尔物语》的角色
miyahara_chisaki,4,,宮原ちさき,51,名字写作Miyahara Chisaki的角色
mizzu_(mizzuiita),4,,Mizzu,51,画师mizzuiita的原创角色
momozono_meru,4,,桃园梅露,51,日文角色标签「momozono_meru」，出处与身份未标注
morgan_(arknights),4,,摩根（明日方舟）,51,《明日方舟》中的近卫干员，菲林族
morikawa_ayako,4,,森川绫子,51,《雀魂》中的角色，左手封印着「Mastema」的少女
movie_thief,4,映画泥棒|映警,电影小偷,51,日本电影院防盗宣传片中的角色
myu_(quiz_magic_academy),4,,缪（Quiz Magic Academy）,51,《问答魔法学院》中的学生，拥有泰迪熊魔法宠物
nagant_revolver_(astral_bond)_(girls'_frontline),4,,纳甘左轮（星界羁绊）（少女前线）,51,《少女前线》中纳甘左轮的星界羁绊皮肤
nagatsuki_(azur_lane),4,长月,长月（碧蓝航线）,51,《碧蓝航线》中日本驱逐舰长月的拟人化角色
nana_(darling_in_the_franxx),4,,娜娜（DARLING in the FRANXX）,51,《DARLING in the FRANXX》中的成年指导者
natsuiro_matsuri_(re:start),4,natsuiro_matsuri_(7th_costume),夏色祭（Re:Start）,51,夏色祭的第七套服饰
natsukawa_rena,4,,夏川怜奈,51,日文角色标签「夏川怜奈」，具体出处未标注
natsume_atsuko,4,,夏目温子,51,《万能文化猫娘》的主角
nautilus_(nadia),4,,鹦鹉螺号（蓝宝石之谜）,51,《蓝宝石之谜》中尼莫船长指挥的潜艇
navarre_(fire_emblem),4,,那巴尔（火焰之纹章）,51,《火焰之纹章 纹章之谜》中的剑士
nereid_(last_origin),4,ag-1_nereid,涅瑞伊得（最后的起源）,51,《最后起源》中的生化人角色
nezumi_(majisuka_gakuen),4,,鼠（马路须加学园）,51,《马路须加学园》中的角色
nia_heller,4,,Nia Heller,51,角色标签 Nia Heller，具体出处未标注
night_watcher_(elsword),4,,夜巡者（艾尔之光）,51,《艾尔之光》中蕾娜的职业之一，后转职为暮光
nineball,4,,九号球,51,《装甲核心》系列中由 Hustler One 驾驶的机体
nonoa_(2.5_jigen_no_ririsa),4,nonoa,惠比寿乃爱（2.5次元的诱惑）,51,《2.5次元的诱惑》中的新人 coser，有社交恐惧症
nora_(cytus),4,,诺拉（音乐世界）,51,音乐游戏《Cytus》中的角色
northampton_kai_(kancolle),4,,北安普敦改（舰队Collection）,51,北安普敦的改修形态，袖子由白色变为黑色
odette_(swan_lake),4,,奥杰塔（天鹅湖）,51,《天鹅湖》中被变成白天鹅的公主
office_lady_(madoka_magica),4,,OL麻美（魔法少女小圆）,51,《魔法少女小圆》中巴麻美的OL装扮形象
ojama_green,4,,扰乱绿,51,《游戏王》中「扰乱」系列的怪兽
