tag,category,aliases,zh,count,notes
hakaiou:_gaogaigar_vs._betterman,3,覇界王 〜ガオガイガー対ベターマン〜|霸界王,霸界王 勇者王GaoGaiGar vs. Betterman,70,《勇者王》与《Betterman》的小说续篇，2016年起刊行并有漫画版
haruka_ni_aogi_uruwashi_no,3,,遥かに仰ぎ、麗しの,70,Pulltop的成人向游戏，以校园与恋爱为主题
harvest_moon_(vtuber),3,ハーベストムーン,Harvest Moon,70,日本的虚拟主播企划，2021年11月解散，成员转为个人势
help_me_erinnnnnn!!,3,,"Help me, ERINNNNNN!!",70,Cool&Create基于2ch梗创作的歌曲，2004年首次公开
herowarz,3,,HeroWarZ,70,KOG Games运营的韩国网络动作角色扮演游戏
ikkitousen_xtreme_xecutor,3,一骑当千XX,一骑当千 XTREME XECUTOR,70,《一骑当千》动画第四季，2010年播出
in'youchuu,3,,淫妖蟲,70,TinkerBell的成人向游戏，与《花丸》共享世界观
jiangnan_baijingtu,3,One Hundred Scenes of Jiangnan|one_hundred_scenes_of_jiangnan,江南百景图,70,椰岛游戏开发的明代江南题材古风模拟经营手游
jinsei,3,,人生,70,副标题为La Bonne Vie的日本轻小说《人生》
juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi,3,,随从酱与很遗憾的勇者的故事,70,以随从与勇者为主角的日本漫画作品
kawaihara_senpai_wa_kawaii_ga_suki!,3,可愛原先輩はかわいいがすき!,可爱原前辈喜欢可爱的东西！,70,以喜欢可爱事物的可爱原前辈为主角的日本漫画
kikuo,3,,Kikuo,70,日本自由音乐制作人，使用Vocaloid创作，兼作词曲与插画
kimi_no_iru_machi,3,你在的城市|君のいる町,有你的小镇,70,濑尾公治创作的恋爱漫画，讲述桐岛青大与枝叶柚希的远距离恋情
konneko,3,,こんねこ,70,作品或角色标签，具体出处与内容不详
le_petit_prince,3,the_little_prince,小王子,70,法国作家圣埃克苏佩里1943年出版的童话，讲述沙漠中遇见小王子的故事
lucky_dog_1,3,,Lucky Dog 1,70,天真屋的BL游戏，插画由ゆら负责，以黑帮题材与角色群像为特色
mahou_sentai_magiranger,3,,魔法战队魔法连者,70,超级战队系列第29作，2005年播出，美版改编为《魔法战队》
maou-sama_to_kekkonshitai,3,魔王様と結婚したい,想和魔王大人结婚,70,以想和魔王结婚为主题的爱情喜剧漫画
meet_the_team,3,meet_the_demoman|meet_the_engineer|meet_the_heavy|meet_the_medic|meet_the_pyro|meet_the_scout|meet_the_sniper|meet_the_soldier|meet_the_spy|认识团队,Meet the Team,70,Valve为《军团要塞2》制作的系列角色介绍短片
mementomori_(game),3,,Memento Mori,70,日本推出的手机抽卡游戏
my_s-class_hunters,3,the_s-classes_that_i_raised,我的S级猎人,70,2018年起连载的韩国网络小说，2022年改编为网络漫画
nande_koko_ni_sensei_ga!?,3,,为什么老师会在这里！？,70,日本漫画作品，讲述老师在意外场合出现的故事
neon_genesis_evangelion:_iron_maiden,3,,新世纪福音战士 钢铁的女友,70,以EVA为题材的冒险游戏，曾在PS1与世嘉土星等多平台推出
nmixx,3,,NMIXX,70,JYP娱乐旗下厂牌SQU4D推出的韩国女团，以六人体制活动
paranormasight:_the_seven_mysteries_of_honjo,3,,灵异视界,70,以东京本所七不思议传说为题材的恐怖悬疑冒险游戏
pathologic,3,,Pathologic,70,俄罗斯开发的生存恐怖角色扮演游戏，以瘟疫笼罩的草原小镇为舞台
persona_5_tactica,3,,女神异闻录5 战略版,70,女神异闻录5衍生的战棋策略角色扮演游戏
plawres_sanshirou,3,プラレス3四郎,Plawres Sanshirou,70,以塑料模型机器人摔跤为题材的日本动画，1983年播出
rememento:_white_shadow,3,,Rememento: White Shadow,70,韩国手机游戏，具体信息待考
saiko_heart_(love_live!),3,Saiko Heart,サイコーハート,70,《Love Live! 虹咲学园偶像同好会》第一季插曲，由宫下爱演唱
scarlet_nexus,3,,绯红结系,70,万代南梦宫开发的动作角色扮演游戏，以双主角展开
shining_force_i,3,,光明力量,70,光明系列首部战略角色扮演游戏，1992年发售于世嘉MD平台
spec,3,スペック|警视厅公安部公安第五课 未详事件特别对策系事件簿,SPEC,70,2010 年播出的日本刑侦剧，讲述公安部门处理未详事件
symposium_of_post-mysticism,3,,东方求闻口授,70,ZUN编著的东方Project官方设定资料集，多位画师参与插画
the_avengers_(2012),3,,复仇者联盟（2012年版）,70,漫威电影宇宙第六部电影，首部复仇者集结作品，2012年上映
toaru_anbu_no_item,3,A Certain Item of the Dark Side|a_certain_item_of_dark_side|とある暗部のアイテム,某暗部的Item,70,《魔法禁书目录》的外传轻小说，以暗部组织ITEM为主角
tora_da_yo.,3,,とらだよ。,70,资料不详，具体作品与体裁未能确认
towa_tsugai,3,,Towa Tsugai,70,Square Enix开发的手机配对养成RPG，2023年上线、2024年停服
tsumamigui_3,3,,妻みぐい3,70,AliceSoft《妻みぐい》系列第三作成人游戏
vivid_world_(love_live!),3,VIVID_WORLD|vivid_world,VIVID WORLD,70,《Love Live! 虹咲学园学园偶像同好会》第一季插曲，由朝香果林演唱
voy@ger_(idolmaster),3,voy@ger,Voy@ger,70,《偶像大师》系列2021年发布的歌曲及概念影片中的服装
white_breath,3,,White Breath,70,F&C于2004年发售的视觉小说，角色设计为桥本タカシ
2bro.,3,,2bro.,69,日本漫画作品，作者与具体内容不详
8eyes,3,,8eyes,69,yogurt200创作的超现实日常网络漫画
additional_memory_(vocaloid),3,Additional Memory|アディショナルメモリー,追加记忆,69,じん创作的阳炎Project歌曲，由初音未来演唱
agent_mirai,3,エージェントミライ,Agent Mirai,69,日本作品，具体作者与内容不详
akeiro_kaikitan,3,,绯色怪奇谭,69,日本作品，具体作者与设定不详
angel_sanctuary,3,,天使禁猎区,69,由贵香织里1994年起连载的奇幻漫画，后改编为OVA
asatte_no_houkou,3,,后天的方向,69,山田J太的漫画，讲述少女与女性互换身体的奇幻日常
ayakashi,3,,アヤカシ,69,Crossnet的视觉小说，2005年发售，并有2007年的动画改编
beatmania_iidx_22_pendual,3,,beatmania IIDX 22 PENDUAL,69,《beatmania IIDX》系列第22作，2014年登陆街机
boku_to_nurse_no_kenshuu_nisshi,3,,ボクとナースの研修日誌,69,以护士与研修生为题材的作品
bokujou_monogatari:_waku_waku_animal_march,3,harvest_moon:_animal_parade,牧场物语 欢欣雀跃的动物进行曲,69,牧场物语系列作品，以照料动物为主题
chiyu_mahou_no_machigatta_tsukaikata,3,,治癒魔法の間違った使い方,69,以治愈魔法为题材的日文作品
dadadada_tenshi_(nanawo_akari),3,,ダダダダ天使,69,ナナヲアカリ演唱、NayutalieN 制作的歌曲，MV 中有天使酱登场
daidaidaidaidaikirai_(vocaloid),3,,だいだいだいだいだいきらい,69,雨良创作、初音未来与重音テト演唱的 VOCALOID 歌曲
deus_ex,3,Deus Ex|deusex|骇客入侵,杀出重围,69,Eidos发行的赛博朋克动作角色扮演游戏系列，首作2000年
dra+koi,3,ドラ+コイ,DRA+KOI,69,出处与作品类型暂不明，尚无可靠作品信息
frame_arms,3,フレームアームズ,FRAME ARMS,69,寿屋的原创机甲拼装模型系列，以内置统一骨架为特色
futaba-san_chi_no_kyoudai,3,双葉さん家の姉弟,双叶家的姐弟,69,日本漫画，描绘双叶家姐弟的日常喜剧
gundam_g-saviour,3,,高达G救世主,69,2000年加拿大制作的真人电视电影，为UC时间线最远的作品
happy_lesson,3,HAPPY★LESSON|家有MISS,欢乐课程,69,以家庭教师与多名少女同居为题材的游戏及动画作品
harper's_bazaar,3,,时尚芭莎,69,美国的老牌女性时尚杂志，内容涵盖时装与美容
harukanaru_toki_no_naka_de_3,3,Haruka: Beyond the Stream of Time 3|haruka:_beyond_the_stream_of_time_3|遥かなる時空の中で3,遥远时空中3,69,《遥远时空中》系列第三作，舞台为源平合战时期的日本
heisei_gals!!!!_(love_live!),3,,平成ギャルズ!!!!,69,《Love Live! 莲之空女学院学园偶像俱乐部》中るり&と的歌曲
hero-san_to_moto_onna_kanbu-san,3,,英雄小姐与前女干部小姐,69,somechime的百合漫画，讲述女英雄与昔日反派干部的恋爱喜剧
hibikino-san-chi_wa_eroge-ya-san!,3,,響木野さんちはエロゲ屋さん,69,以经营成人游戏的家庭商店为题材的日本作品
hisone_to_masotan,3,Dragon Pilot: Hisone and Masotan|dragon_pilot:_hisone_and_masotan|ひそねとまそたん,飞龙女孩,69,BONES的2018年原创动画，讲述少女与龙飞行员的故事
hoshi_furu_yoru_no_farnese,3,,星降る夜のファルネーゼ,69,标题意为星降之夜的珐露娜泽的日本作品
how_about_paipai_mask?_(houshou_marine),3,,How About Paipai Mask?,69,宝钟玛琳演唱的hololive原创歌曲
isekai_shinige_ojousama,3,異世界死にゲーお嬢様,异世界死亡游戏大小姐,69,以死亡游戏为题材的异世界大小姐漫画作品
joukyou_seikatsuroku_ichijou,3,Ichijou: Life in Tokyo|ichijou:_life_in_tokyo|上京生活録イチジョウ,上京生活录一条,69,《赌博默示录》的外传漫画，福本伸行监修
jucika_(comic),3,,Jucika,69,1957至1970年由Pál Pusztai在匈牙利发表的漫画
kamidori_alchemy_meister,3,,神采炼金名匠,69,Eushully的战术经营与炼金题材成人RPG
kankin_byoutou_~kyonyuu_chijo_nurse_no_nyuuin_kango_kiroku~,3,,监禁病栋～巨乳痴女护士的入院看护记录～,69,DWARFSOFT 2022年的成人视觉小说
kenzen_robo_daimidaler,3,Daimidaler: Prince vs. Penguin Empire|daimidaler:_prince_vs._penguin_empire|健全ロボ ダイミダラー,健全机斗士,69,2014年播出的机器人喜剧动画，以搞笑与擦边要素为特色
kidou_battle_gunvarrel,3,,机动战斗钢巴雷尔,69,《ROBOTICS;NOTES》中登场的架空机器人动画，主角为少女与巨大机器人
kokoro_navi,3,,ココロナビ,69,意为心灵导航的作品或企划标签，具体内容不详
koori_zokusei_danshi_to_cool_na_douryou_joshi,3,the_ice_guy_and_his_cool_female_colleague,冰属性男子与酷酷的女同事,69,殿谷美由记创作的漫画，讲述雪女后裔男子与冷面女同事的办公室恋爱
lady_death,3,,Lady Death,69,美国漫画作品及同名女主人公，以地狱与死亡为主题
last_night_good_night_(vocaloid),3,"LAST NIGHT, GOOD NIGHT","Last Night, Good Night",69,kz（livetune）创作、初音未来演唱的歌曲，插画由redjuice绘制
lost_one_no_goukoku_(vocaloid),3,lost_one's_weeping_(vocaloid),Lost One的号哭,69,Neru创作、镜音铃演唱的Vocaloid歌曲，以愤怒与呐喊的情绪著称
maid_dolce,3,,Maid Dolce,69,由多位成员组成的日本虚拟主播团体
mayonaka_heart_tune,3,tune_in_to_the_midnight_heart,真夜中ハートチューン,69,五十岚正邦创作的恋爱喜剧漫画，2026年播出动画
meitantei_conan_kurogane_no_submarine,3,detective_conan:_black_iron_submarine,名侦探柯南：黑铁的鱼影,69,名侦探柯南系列剧场版动画，副标题为黑铁的鱼影
miss_monochrome,3,Miss Monochrome|ミス・モノクローム,单色小姐,69,Horipro推出的虚拟偶像单色小姐及其动画
monster_world_iv,3,monster_world_4,怪物世界IV,69,世嘉MD平台动作游戏，主角为少女阿莎与蓝色普佩洛古
moon_(game),3,,MOON.,69,Key社1997年推出的视觉小说
moon_girl_and_devil_dinosaur,3,,月亮女孩与恶魔恐龙,69,漫威漫画，讲述九岁天才少女与红色恐龙的故事
mushihimesama_futari,3,,虫姬 双人,69,虫姬的续作弹幕射击游戏
muteki_kanban_musume,3,,无敌看板娘,69,佐渡川准的搞笑漫画，讲述拉面店看板娘，2006年动画化
nayutan_sei_kara_no_buttai,3,Nayutan Sei Kara no Buttai|ナユタン星からの物体X,来自纳由坦星的物体X,69,ナユタン星人的同人音乐专辑系列
neyuki_no_gen'ei,3,,根雪の幻影,69,Silky's Plus于2015年推出的视觉小说，原画由市川小纱负责
okaeri_papa,3,,欢迎回来，爸爸,69,蝉丸创作的漫画，在Champion Cross连载，以父女关系为主题
onanie_master_kurosawa,3,Onani Master Kurosawa|オナニーマスター黒沢,自慰大师黑泽,69,伊瀬勝良原作、横田卓馬作画的漫画，描绘主人公黑泽的校园生活
patapon,3,Patapon,啪嗒砰,69,PSP上的节奏动作游戏系列，玩家以鼓点指令指挥啪嗒砰族
project_qt,3,,Project QT,69,Nutaku平台发行的安卓免费抽卡游戏
reactivate_majestical_imperial,3,,连锁缘无现里 ～ Reactivate majestical imperial,69,《连缘Project》系列第3作，2014年发售的纵版弹幕射击游戏
sagawa_express,3,佐川快递,佐川急便,69,日本大型物流快递公司，与雅玛多运输等并列
sakura_kakumei,3,サクラ革命 〜花咲く乙女たち〜|樱花革命 〜盛开之少女们〜,樱花革命,69,世嘉2020年推出的樱花大战系列手机游戏，2021年停运
salamander_(vocaloid),3,,サラマンダー,69,DECO*27创作的初音未来歌曲，为Project Sekai与日清杯面的合作曲
sonny_boy,3,,漂流少年,69,Madhouse制作的2021年原创动画，描写学生们漂流到异世界
star_ocean_ex,3,スターオーシャンEX,星之海洋EX,69,改编自《星之海洋2》的 2001 年电视动画
strategic_lovers,3,,Strategic Lovers,69,三色网门 2021 年起连载的后宫恋爱漫画，主角为国际象棋天才
street_fighter:_duel,3,,街头霸王：对决,69,《街头霸王》IP 的手机游戏作品
the_caster_chronicles,3,まほエル|魔法少女ザ・デュエル,The Caster Chronicles,69,以魔法少女对决为题材的卡牌游戏作品
the_silence_of_the_lambs,3,,沉默的羔羊,69,1991年上映的悬疑惊悚电影，FBI实习生克拉丽丝向食人魔汉尼拔求助
tonari_no_seki_no_yankee_shimizu-san_ga_kami_wo_kuroku_somete_kita,3,,邻座的不良清水同学把头发染黑了,69,底花创作、はむ插画的校园恋爱喜剧轻小说
transformers:_energon,3,transformers_energon|transformers_superlink,变形金刚：能量晶体,69,宇宙大帝三部曲第二部，以CG动画表现
transformers_(2007_movie),3,,变形金刚（2007电影）,69,迈克尔·贝执导、2007年上映的首部变形金刚真人电影
uta_no_prince-sama_maji_love_2000%,3,uta_no_prince-sama_maji_love_2000_percent,歌之王子殿下 真爱2000%,69,《歌之王子殿下》的电视动画第二季
yukata_to_rape_to_aniki_to_ore_to.,3,,浴衣とレイプとアニキと俺と,69,栗饼千鹤的同人漫画系列
yuke_yuke!!_trouble_makers,3,mischief_makers,ゆけゆけ!!トラブルメーカーズ,69,Treasure开发的Nintendo 64动作解谜游戏，西方名Mischief Makers
zero_project,3,,0 Project,69,由多名虚拟主播组成的日本VTuber团体
zetsuen_no_tempest,3,Blast of Tempest|絶園のテンペスト,绝园的暴风雨,69,城平京原作、彩崎廉作画的漫画，2012年播出动画
101_dalmatians,3,one_hundred_and_one_dalmatians,101忠狗,68,迪士尼1961年动画电影，讲述斑点狗父母营救被拐幼犬的故事
artemis_program,3,artemis_ii,阿尔忒弥斯计划,68,美国NASA主导的载人登月计划，目标重返月球并建立长期驻留
black_desert_online,3,,黑色沙漠,68,韩国的开放世界动作大型多人在线角色扮演游戏
choushinjiku_game_neptune_unlimited,3,,超神次元 海王星,68,《海王星》系列相关作品的版权标签，具体作品不详
deep_rock_galactic,3,DRG|Deep Rock Galactic|deeprockgalactic,深岩银河,68,Ghost Ship Games开发的四人合作挖矿第一人称射击游戏
dot_abyss,3,,Dot Abyss,68,出处与作品类型暂不明，尚无可靠作品信息
dragon_ball_z_kami_to_kami,3,Battle of Gods|ドラゴンボールZ 神と神|七龙珠Z 神与神,龙珠Z 神与神,68,2013年上映的龙珠剧场版，破坏神比鲁斯登场
dream_c_club_gogo.,3,dream_c_club_gogo,梦幻俱乐部Gogo.,68,梦幻俱乐部系列作品，采用全新角色阵容
final_sword,3,,Final Sword,68,日系角色扮演游戏作品
fushigi_mahou_fun_fun_pharmacy,3,,ふしぎ魔法ファンファンファーマシィー,68,1998年播出的魔法少女题材动画，以魔法药店为舞台
gal_dolva!!,3,ギャルドルバ,Gal Dolva!!,68,出处与内容不明的作品条目，资料待考
gekokujou_(vocaloid),3,下剋上,下克上,68,一行P 制作、镜音铃与镜音连演唱的 VOCALOID 歌曲
hakusen_(idolmaster),3,白線,白线,68,《学园偶像大师》中葛城莉莉娅演唱的歌曲
hand_maid_may,3,ハンドメイドメイ|袖珍女仆小梅,袖珍女侍小梅,68,2000年发售的OVA动画，讲述手办大小的女仆机器人小梅的故事
henkei_shoujo,3,,変形少女,68,以身体变形的少女为主题的动画短篇系列
higeki_no_genkyou_tonaru_saikyou_gedou_last_boss_joou_wa_tami_no_tame_ni_tsukushimasu,3,the_most_heretical_last_boss_queen:_from_villainess_to_savior,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします,68,天壱的轻小说，讲述转生为恶役女王的主角为国民奋斗的奇幻故事
hyrule_warriors:_age_of_imprisonment,3,,塞尔达无双：封印战记,68,塞尔达无双第三作，讲述王国之泪中塞尔达回到过去的故事
inward_(itwasleo),3,,Inward,68,itwasleo创作的抽象人像插画作品
iris_out_(song),3,,IRIS OUT,68,米津玄师演唱的歌曲，为《电锯人 蕾塞篇》主题曲
iwamotochou_geinousha,3,岩本町芸能社,岩本町艺能社,68,经营VR虚拟偶像的日本事务所，旗下有Antama与Enogu
jojo_no_kimyou_na_bouken:_mirai_e_no_isan,3,jojo's_bizarre_adventure:_heritage_for_the_future,JOJO的奇妙冒险 未来遗产,68,Capcom 1999年的街机格斗游戏，改编自第三部星尘斗士
joshi_kousei_no_mudazukai,3,女子高生の無駄づかい|女子高生的无用日常,女高中生的虚度日常,68,ビーノ的漫画，2019年改编为动画，描绘女高中生日常
kamipani!,3,,かみぱに!,68,CLOCKUP的成人游戏，原画为新太郎
kemonomichi,3,Hataage! Kemono Michi|hataage!_kemonomichi|ケモノミチ,旗扬！兽道,68,晓夏目原作、猛的助作画的漫画，职业摔角手转生异世界，2019年动画化
kingdom_come:_deliverance_ii,3,,天国拯救2,68,《天国拯救》的续作，延续中世纪波希米亚的开放世界角色扮演玩法
langrisser_v,3,,梦幻模拟战V,68,《梦幻模拟战》系列第五作，1998年发行于世嘉土星
laugh_diamond,3,,Laugh Diamond,68,出处与类型不详的作品
long_riders!,3,,长骑美眉,68,三宅大志的漫画，讲述少女们骑行折叠车的日常，2016年改编动画
love_live!_school_idol_festival_~after_school_activity~,3,,Love Live! 学园偶像祭 ～after school ACTIVITY～,68,《学园偶像祭》的街机版本
mahou_no_shimai_lulutto_lilly,3,,魔法の姉妹ルルットリリィ,68,Studio Pierrot2026年推出的魔法少女动画，为系列第六作
mahou_shoujo_ikusei_keikaku_aces,3,,魔法少女育成计划 ACES,68,《魔法少女育成计划》系列小说的第五个故事篇章
mousou_zei_(vocaloid),3,Mousouzei,妄想税,68,DECO*27创作、初音未来演唱的Vocaloid歌曲
nkshoujo,3,,NK少女,68,以幻想世界为舞台的虚拟主播企划，成员包括多位VTuber
nuye,3,ヌイエ,Nuye,68,具体出处未确认的作品标签
orange_memories,3,,Orange Memories,68,Purple Software delight的恋爱冒险游戏，插画由七海绫音、zinno与水瀬凛负责
othellonia,3,,Othellonia,68,玩法类似黑白棋的手机游戏
pixiv_shadow,3,,Pixiv Shadow,68,2008年起举办的pixiv企划，与Pixiv Fantasia类似的多次系列活动
project_a.d.a.,3,ADA企划,Project A.D.A.,68,Hushabye在Webtoon连载的漫画企划
qp_shooting,3,QPショーティング,QP Shooting,68,资料不足，无法确认作品类型与出处
quartett!,3,カルテット!,Quartett!,68,Little Witch2004年发行的PC游戏
ragna_crimson,3,Ragna Crimson|ragnacrimson|ラグナクリムゾン,狩龙人拉格纳,68,以猎杀巨龙为题材的黑暗幻想漫画，并有动画改编
rance_01,3,Rance 01: Quest for Hikari|ランス01,兰斯01,68,《兰斯》系列初代的重制版，2013年发售
seikyouiku_series,3,,性教育系列,68,以性教育为题材的日本成人向作品系列
sengoku_hime,3,,战国姬,68,将日本战国武将性别转换的成人向游戏
shiroi_yuki_no_princess_wa_(vocaloid),3,the_snow_white_princess_is_(vocaloid),白い雪のプリンセスは,68,のぼる↑P创作、初音未来演唱的Vocaloid歌曲
sokushi_cheat_ga_saikyou_sugite_isekai_no_yatsura_ga_marude_aite_ni_naranai_n_desu_ga,3,,即死外挂,68,藤孝刚志的轻小说，描写拥有即死能力的高中生，并有动画改编
sweetest_music,3,竹内MARIYA《Sweetest Music》,Sweetest Music,68,竹内玛利亚1980年发行的单曲，包含同名曲与MORNING GLORY
tales_of_the_world_radiant_mythology_3,3,Tales of the World: Radiant Mythology 3|テイルズ オブ ザ ワールド レディアント マイソロジー3|时空幻境 世界传奇 光芒神话3,世界传说 光明神话3,68,PSP平台世界传说第三作，以跨界角色组队冒险为玩法
tatakau_shisho,3,The Book of Bantorra|戦う司書,战斗司书,68,山形石雄的轻小说系列，以司书与能力战斗为题材，并有动画改编
triptych,3,,Triptych,68,ALcot2006年发售的哥特萝莉题材成人恋爱游戏
tsuma_to_mama_to_boin,3,,妻とママとボイン,68,资料不详，具体作品与体裁未能确认
uefa_euros,3,UEFA欧锦赛|uefaeuro|欧洲足球锦标赛,欧洲杯,68,欧足联主办的国家队足球锦标赛，为欧洲最高水平的国家队赛事
ultraman_leo_(series),3,,雷欧奥特曼,68,《奥特曼》系列第7作，主角为雷欧奥特曼，阿斯特拉为副主角
usotsuki_hime_to_moumoku_ouji,3,The Liar Princess and the Blind Prince|the_liar_princess_and_the_blind_prince|嘘つき姫と盲目王子,说谎公主与盲目王子,68,日本一的动作解谜游戏，讲述说谎的公主与看不见的王子
virtual_insanity_(song),3,虚拟的疯狂,Virtual Insanity,68,杰米罗奎尔1996年的歌曲，以房间地板移动的MV闻名
who_made_me_a_princess,3,,某天成为公主,68,韩国的网络漫画，由Spoon作画，改编自Plutos的小说
yong_jie_wujian,3,,永劫无间,68,网易开发的武侠题材动作竞技游戏
yubisaki_kara_no_honki_no_netsujou,3,,从指尖开始的热恋,68,川野タニシ的恋爱漫画，2019年改编为动画
217find!,3,,217find!,67,声优花宫二菜出演的单人音频节目企划
a_summer's_end:_hong_kong_1986,3,,A Summer's End: Hong Kong 1986,67,Oracle and Bone开发的百合视觉小说，舞台为1986年的香港
ai_kotoba_iii_(vocaloid),3,Ai Kotoba III|愛言葉III,爱言叶III,67,DECO*27创作、初音未来演唱的歌曲，爱言叶系列第三作
anitore!_ex,3,あにトレ!EX|动画锻炼!EX,Ani Tore! EX,67,2015年播出的健身题材短篇动画
appleseed,3,APPLESEED|苹果核,苹果核战记,67,士郎正宗的科幻漫画，讲述奥林帕斯城中ESWAT队员的故事
aura_kingdom,3,,幻想神域,67,台湾传奇网络开发的奇幻MMORPG
blot_plot,3,,Blot Plot,67,画师kankan33333创作的原创系列
call_of_duty:_mobile,3,,使命召唤手游,67,使命召唤系列的手机平台射击游戏
cosmic_break_2,3,コズミックブレイク2,Cosmic Break 2,67,《Cosmic Break》的续作，CyberStep 的机甲在线射击游戏
death_battle,3,,Death Battle,67,美国的动画网络系列，比较流行文化角色谁更强
emperors_saga,3,エンサガ|エンペラーズサガ,Emperors Saga,67,日本出品的电子游戏作品
ero_zemi,3,,エロゼミ,67,日本出品的成人向作品
gaiking:_legend_of_daikuu_maryuu,3,,新大空魔龙,67,2005年重制的机器人动画，沿用《大空魔龙》设定但采用全新角色
girls_logic_observatory,3,少女理论観测所,Girls Logic Observatory,67,日本同人社团少女理论观测所及其作品
gundam_suisei_no_majo:_seishun_frontier,3,,水星的魔女 青春前线,67,《水星的魔女》外传漫画，把角色重新设定为近未来日本高中生
hakata_tonkotsu_ramens,3,,博多豚骨拉面,67,日本博多风格的豚骨拉面，以乳白汤头与细面为特色
hitsugi_katsugi_no_kuro,3,Coffin-bearer Kuro|shoulder-a-coffin_kuro|背棺者克罗,棺担ぎのクロ,67,讲述棺担使者库洛旅途的日本漫画
insomniac_workers,3,,Insomniac Workers,67,以Insomniac Workers为名的创作团体
kamisama_minarai:_himitsu_no_cocotama,3,,见习神明 秘密的COCOTAMA（动画）,67,Bandai玩具衍生的OLM动画，讲述见习神明的故事
kateikyoushi_no_onee-san,3,,家教姐姐,67,choco chip插画的成人游戏，改编为两集动画
kekkaishi,3,Kekkaishi|結界師,结界师,67,田边伊卫郎的妖怪战斗漫画，2006年由日升动画化
kou_iu_no_ga_ii,3,就喜欢这样的,こういうのがいい,67,描写成年人之间轻松恋爱关系的日常漫画
kuraku_kuroku_(zutomayo),3,,暗く黒く,67,音乐组合ずっと真夜中でいいのに。的歌曲作品
kyuukyoku_shinka_shita_full_dive_rpg_ga_genjitsu_yori_mo_kusoge_dattara,3,Full Dive|Full Dive：这场终极沉浸式RPG现实比游戏更烂|full_dive|究极进化完全沉浸RPG,如果究极进化的完全沉浸RPG比现实还更像垃圾游戏的话,67,轻小说改编动画，讲述劣质VR游戏里连痛觉都还原的生存冒险
lotte_(company),3,,乐天,67,日韩的食品公司，以糖果、冰淇淋与饼干等产品闻名
megastore_comics,3,,Megastore Comics,67,日本成人向杂志《Megastore》关联的漫画作品
mesu_nie_onna_kyoushi,3,,Mesu Nie Onna Kyoushi,67,成人向的日本作品，具体出处与设定不详
metal_max,3,Metal Max|メタルマックス|金属风暴,重装机兵,67,宫冈宽创作的废土题材角色扮演游戏系列，以战车战斗为特色
mezzo_piano,3,,Mezzo Piano,67,已停产的日本童装品牌，吉祥物为Berrie
nabari_no_ou,3,Nabari no Ou|隠の王|隱之王,隐之王,67,镰谷悠希的忍者题材漫画，讲述少年的隐世之战
omokage_~ecchi_na_happening!?_nandemo_dontokoi!~,3,,Omokage,67,成人向作品，具体出处未确认
oni_chichi,3,,鬼父,67,成人向系列作品，围绕父女关系展开
out_(magazine),3,OUT(杂志)|out|みのり書房,OUT,67,日本已停刊的动画娱乐杂志《月刊OUT》
pathologic_2,3,,Pathologic 2,67,对2005年心理恐怖游戏Pathologic的重制与重构
pico_(newgrounds_series),3,pico's_school|pico_(series),Pico,67,Newgrounds上的网络动画与Flash游戏系列，为网站招牌作品之一
pokemon_ranger:_shadows_of_almia,3,Pokémon Ranger: Shadows of Almia|pokemon_ranger_2|宝可梦护林员 风涌篇|神奇寶貝保育家 風湧篇,宝可梦巡护员 阿尔米亚的阴影,67,宝可梦巡护员系列第二作，舞台为阿尔米亚地区
police_and_lady,3,,Police and Lady,67,osg pk创作的原创百合漫画，讲述警察与女性的故事
radiohead_(band),3,,电台司令,67,英国摇滚乐队，专辑包括《OK Computer》与《Kid A》
saikin_osen_(vocaloid),3,saikin_osen_-_bacterial_contamination_-_(vocaloid),Saikin Osen,67,カニミソP创作的初音未来歌曲
saimoe,3,Saimoe|最萌トーナメント|最萌大赛,萌战,67,日本2ch等论坛每年举办的动画角色人气投票赛事
sand_land,3,,沙漠大冒险,67,鸟山明的漫画，2000年连载，讲述沙漠世界寻找水源的冒险
seikoku_no_dragonar,3,Seikoku no Dragonar|dragonar_academy|星刻の竜騎士|星刻龙骑士,星刻的龙骑士,67,瑞智士记的轻小说，讲述龙骑士学园的故事
sengoku_asuka_zero,3,战国明日香ZERO|战国飞鸟ZERO,戦国アスカZERO,67,GREE运营的战国题材手机社交游戏
senjou_no_fuuga,3,,戦場の風雅,67,以战场为舞台的日本作品系列
shinozaki-san_ki_wo_otashikani,3,Shinozaki-san Ki wo Ota shika ni!|筱崎同学请保持宅心,篠崎さん気をオタしかに!,67,以精英少女与宅文化为主题的校园恋爱喜剧漫画
shota_oni,3,,正太鬼,67,中山みゆき的BL漫画，描写少年与年长青梅竹马之间的情感
someone_hertz,3,,Someone Hertz,67,以Someone Hertz为名的创作条目
start!!_true_dreams_(love_live!),3,Start!! True Dreams|start!!_true_dreams,START!! True dreams,67,《Love Live! Superstar!!》第一季片头曲，由 Liella! 演唱
sucking_up_to_death,3,,Sucking up to Death,67,资料不足，无法确认所指作品与类型
super_robot_wars_og_moon_dwellers,3,Super Robot Wars OG: The Moon Dwellers|スーパーロボット大戦OG ムーン・デュエラーズ|机战OG月之民,超级机器人大战OG 月之住民,67,《机战OG》系列在 PS4 平台的作品，2016 年发售
